26.15333333	66.74	0.0641835846499009 -0.399005635307028	-0.165304967937459 -0.452248316941910	-0.379206600814743  0.576576002236802	-0.0268983905494507  0.302228854450108	0.428473354680264  0.593996207872826
32.1	161.4	-0.167347733021989  0.433482519296880	0.331220295028571  0.100960691789842	-0.469791133049133 -0.247023188203809	-0.0369071273737655 -0.306387444465975	0.546318711018844 -0.335362328516610
34.07142857	203.5	-0.185601107607107 -0.0290746865625721	0.343357407149626 -0.474240658241466	-0.332706503683577  0.0655402864828487	-0.179846167686862  0.0152890811844207	0.191822126772492 -0.473044634069894
41.35	395.3333333	0.115737341013635 -0.0977391150350605	-0.141615623122617  0.0452214405974063	0.407112471240696 -0.287091338443752	-0.00290736271655642  0.524852431123888	0.0243769550535128  0.580074831834191
47.74	88.18	0.260735085614571  0.0878423673973899	-0.153735193384742  0.270500564721547	0.240902660630740  0.211941307448427	-0.553618978648385 -0.563558551576092	0.0446838468780207  0.0888542632942701
50.45606061	350.6893939	0.260358717590754 -0.0206802451496157	-0.101294294080290 -0.0745312897001305	0.165322381834293 -0.112816132955330	0.263842560256422 -0.0480431961338073	0.892366052412942 -0.00353607003196564
50.4	309.8	-0.0628498727735368 -0.0663804071246820	-0.106094622707153 -0.163211871674044	-0.360440097116148  0.484004928557360	0.102300566486336 -0.786994684052885	0.163831427083917  0.0314499615727702
53.8	140.4	0.466281866281866  0.231297097963765	0.132696733744735 -0.312376174377458	0.472707016634558  0.154919176193317	-0.130793385607335  0.112319032735701	0.436382949689184  0.120350776456195
52.96666667	246.1833333	0.156119467897021  0.112010135294840	0.331554666479255  0.0227864849657169	-0.101684925327368 -0.204317227600759	0.700425900810798 -0.0738347226921525	-0.440919959369517  0.315057542961736
64.16666667	116.5833333	0.552611144663700  0.263961643227787	-0.293178286026181 -0.106033224268186	0.165519595949958  0.252034802695298	0.182517271805539 -0.198415111454005	-0.332024245879468  0.100495095171731
65.78611111	58.79722222	0.116181752526512  0.441530975007317	0.177979431102051  0.0396958480664885	-0.375166202824416  0.157538729669309	-0.383234553070337  0.484211652830316	-0.691980969678240 -0.148089246949925
72.4	214.3	-0.0370148259203732  0.0259203731467599	-0.172623243746351 -0.0294938387336153	0.192604800719039 -0.315090557436097	0.182904844207152  0.895390065015886	0.0491755403627970  0.0751482931745901
72	174.8833333	0.0981476170035015 -0.154281193394328	0.101134890197859  0.0521103541122765	0.248216772871417 -0.114191441058407	0.600780276987542 -0.522362159877310	0.222495765319439 -0.786823743773766
76.41666667	276.3333333	-0.0291269768477875 -0.246275599114267	0.132969495087639  0.204346416749222	0.167875329734353  0.277955183469379	-0.203582149533486 -0.180600254633516	-0.588591902687174 -0.214242852349085
