31.67121212	306.7515152	-0.0473761743015544  0.618477765052079	0.224276142557697 -0.108998152617864	-0.354392862484380 -0.369079333477131	0.125453706396374  0.0435793302443089	0.455612194920399 -0.492841789718641
45.05714286	364.7428571	-0.0129844214154516  0.257535231044834	-0.416604504805174 -0.125109088860390	-0.00369546511494753 -0.210232341812243	0.304648395864483 -0.447119463380583	0.0744910111566235  0.244220783833492
31.74	412.02	-0.290768558257829  0.321572484501669	0.362261093045075 -0.292778801301060	0.000265884984294918 -0.0695656586544775	-0.629253183237382  0.254950775724462	-0.0259855031085024 -0.350251171846068
56.88	282.26	0.345553049965253  0.446002637961111	-0.528154600084499 -0.282261670371172	0.333987724806671  0.419739453326375	-0.500255160769402 -0.683552378037949	0.241794638467956  0.807841517197894
43.92857143	219.2142857	0.351818075333411 -0.135004434330081	0.132231414316354  0.0908060632168808	0.179096940686023 -0.0824761030094863	-0.0953205958093691  0.176652141998092	0.532739457666928  0.121581571533866
50.53571429	173.3928571	-0.102979685052551 -0.146903734171918	-0.0311735843787680  0.373599308491679	0.338594992131377 -0.0956016424016531	0.357728407187212 -0.183916909243141	-0.0281632972500765 -0.380073204945366
48.1	460.1571429	0.280384502132429 -0.143082032820727	-0.228737858715271 -0.145425523378048	0.204813922569695  0.0952626454918503	-0.357694518418418 -0.153451515372834	-0.258779396142197 -0.00670239099794137
40.01818182	37.97272727	-0.222140906740508  0.186896081379655	0.178144843790463  0.380727992702681	0.670371145522354 -0.406495703057997	-0.604918059240214 -0.590337063427090	-0.311117133985306  0.625182419925699
41.25	78.91666667	-0.465173208846887 -0.182317611226552	0.0693349887261667  0.253921054481452	0.444987515896324  0.295397933695587	0.109409986308105  0.140813859567073	0.135806120005813 -0.211842203239299
63.04	251.28	0.158480579328506  0.377698485845951	0.0350217718518213  0.100430141085000	-0.0636688920681695  0.370095144141070	0.620460765065765 -0.185167922777083	-0.343000215725641  0.189041132285339
