38.08285714	170.5485714	0.140213178466493  0.0587852077342554	-0.128596024540167  0.0118229635788913	-0.0548190692669677 -0.768108380132230	0.409967911120697  0.504303906785611	0.137587450698090 -0.361766467430533
41.88333333	219.35	0.0768304263682368  0.542272601603539	0.178777710388287 -0.220386499835363	-0.579550922046220 -0.104812418034054	0.404555967794978  0.596298044314204	0.178809336371188 -0.887045481756879
26.68	387.64	0.0339414493431571  0.0410322379448797	0.144904759958195 -0.113648893189652	0.0869929569159435  0.397311624862007	-0.209291027358622  0.883074359916019	-0.0342877854026646  0.00872104327918684
33.875	480.5	-0.152656912435051 -0.0586528959867393	0.120230776760142  0.431460293369606	-0.679254387069395 -0.518379129001820	0.0216701320651983 -0.227280003584795	-0.00263210167946895  0.460271852625015
41.98333333	95.38333333	0.511709040390034  0.250414060697799	0.527305263014699  0.282276701673177	0.389121553878369  0.217847458595145	0.265885165866408  0.453768492894152	0.311316553162051  0.273882946659028
34.49761905	303.102381	-0.290218557440905  0.0451405966165467	-0.140406074266403 -0.171769279446920	0.384913773893647 -0.325046330713774	0.818893498549036 -0.0554430303088630	0.145441000302871  0.334682582522876
37.14285714	443.8766234	0.0812559425718737  0.514160175200581	0.0363792076780903 -0.0212600733942400	-0.582063479738143 -0.0106385262510707	-0.437490300494743 -0.140664907337016	-0.438428376434426 -0.510016979037376
53.70285714	130.5285714	0.344684469846534 -0.386744003236589	0.101110861972138 -0.218426488778088	-0.129659010329451 -0.470234494082655	0.313330562992990  0.201235182784959	-0.512099978374724 -0.228680999454587
45.05272727	410.6581818	0.274670427510498 -0.0519752802702327	-0.583472002729195  0.159244970098742	-0.380472398365445 -0.418766538543747	-0.429961765721775 -0.422916995162263	-0.0102398982509663 -0.517922656572332
85.125	70	0.513107099879663 -0.212332129963899	-0.704286056512451 -0.277701160985645	0.528246677699066  0.115313759190178	-0.901334000766935  0.0151218795472847	0.786418460860904  0.332750631992923
61.56060606	371.0757576	-0.0772166258545448 -0.294320439626555	0.0370077149962502 -0.455146267649710	-0.143544126357902 -0.272437080199613	-0.357087981465222  0.0529277717205263	0.135295127446970  0.288576109430885
75.53068182	277.3590909	0.0514559771990697  0.336561477083560	0.361429394566686 -0.268419633151426	0.140972673945381 -0.181708066126905	0.229841530673111  0.0546749077841053	0.315655882908343 -0.117031143166740
64.10909091	329.6545455	-0.405151404701157 -0.284673088055574	-0.279852885530802  0.493405711033819	-0.212990067601156  0.117214201638730	0.126047659879526 -0.429472015247984	0.0743869245371959 -0.0518798615514597
61	477.5	0.145688073394495 -0.334678899082569	0.731270986001094 -0.135076237368798	-0.250664171189051  0.489010154712032	0.157873994740475 -0.680659312670509	0.818747999853381  0.135428246762718
75	196.7	-0.0679017232734278  0.193703322513393	0.0454676535145023  0.189721288050732	-0.124885654971701 -0.0881941304250092	-0.903905812939541  0.368625038440151	0.0165530582391226 -0.0236996140841245
87.73571429	157.7071429	0.275465868166059 -0.0470054345985755	-0.212753637538917  0.141796895120404	0.510634032018569 -0.225015992448314	-0.415046646080190 -0.368106275439279	-0.166050432964197 -0.122614659289627
79.1	458.7272727	-0.425776874751196  0.228619624942748	0.176666886181597 -0.121309308703187	-0.498534966144870 -0.572267418631980	-0.324079637111520  0.704988929358563	0.871883563062107  0.0931158510702425
88.64393939	421.1818182	0.000625390752140613  0.165490925183990	0.0599648934096311 -0.106486521337141	-0.458716200877708 -0.400925536134618	0.512916585104329  0.454248631204658	-0.0270993782553204 -0.789984089780068
94.77272727	381.2909091	0.0796049242078109 -0.345017180011425	0.158593124000509  0.275212473650770	-0.207704681560912 -0.659603028586288	0.485495434642081  0.512477213390097	-0.672027040447040  0.0867639338791457
92.3	236	-0.0136879536265770  0.151980125675873	-0.524034977408503 -0.254471482206102	0.00217903603462690 -0.640899480577139	0.742794919588880 -0.262272890540623	0.491623641245109  0.329956141407269
107.4571429	111.3	-0.103974819954976  0.00796749561484896	-0.513153062374959 -0.266593628728123	-0.214464798520983 -0.404938655865014	-0.0966164049910291 -0.331346336645333	-0.313436435552715  0.276718593061034
94.92424242	336.6287879	-0.382833376587264  0.241279158215247	0.453813723659058  0.158318006323200	0.137608720051065 -0.630636036332870	-0.248711347238859 -0.223027894146491	0.541616993963634  0.351846265390692
128.45	309.1833333	0.0901999419852040  0.418106365686600	-0.268471490792239 -0.0248159182838972	-0.0487004888408367  0.202969700167706	-0.530446181599705 -0.136022638409095	0.504104831312704  0.184509696607697
102.8692308	464.9923077	-0.452068293544853  0.334680817142236	0.161115437262166  0.525633152138804	0.0633615502944055 -0.0404351042286254	-0.581447894696576 -0.0274452131464608	-0.548220093244490 -0.0453262682414654
118.5	201.5	-0.0770687369816323  0.316227987123651	0.152143222734571  0.0721693259320290	-0.354470328301201  0.123612995102419	-0.304637090704128 -0.0308686429102365	-0.703780443858452 -0.404664521794819
124.1	403.3	0.335020862308762  0.121613351877608	-0.0626688833336099 -0.0124474565458678	0.143543564083044 -0.471235487343167	-0.346309418034626 -0.659718842172159	0.282510504157243 -0.529404791066976
128.9166667	449.1666667	-0.359806662559826  0.247710210464321	0.123718508749494 -0.409695355896228	0.204665008791607 -0.266294862124604	0.00341493657157909  0.570012081366469	0.284318825719825  0.341282238841328
135.1	255.9818182	-0.104642820119584 -0.257519261476913	-0.0736063868843301  0.169374889840153	-0.471447740910377 -0.175693071972410	0.297013670312496  0.302062657954239	-0.0913047056671646  0.205006758752845
141.4285714	363.3571429	-0.0723889962351348  0.0660743809884265	-0.352482660299522  0.172457741549345	-0.296868610985403 -0.415667792249216	-0.0359041404507920  0.0266783608732343	0.373977726906079 -0.107495882428628
138.9166667	55.83333333	0.176879226554376  0.000412976305484459	0.258863188928462 -0.200323842546232	-0.199605266489384 -0.205748357844250	0.351387297744436  0.267817462090018	-0.378230777064483  0.489477382654576
139.7833333	161.0166667	0.192803438914617  0.0658158459918980	0.0808373012358332 -0.191233287262382	-0.147253521165318 -0.134803521825938	-0.270674510450418  0.500898108916572	-0.770301031079420  0.176781997414418
164.9285714	101.7142857	-0.464929819516795 -0.353998515477154	-0.0317254500391597  0.188230919756361	-0.327630731380730  0.134662840436926	0.618859580737754 -0.408119886062646	0.0264586207894136  0.627066612574613
165.7833333	204.8121212	-0.212806858231864 -0.0976603480272923	0.00527847710808231 -0.0230859364874603	0.0203621835864007  0.479385244865537	0.0795363732164089 -0.134701344073841	-0.680016672158043 -0.234412107025676
176.5833333	293.6666667	0.330164660401445  0.0434189932852022	0.205910102538320 -0.0310366307967850	-0.350372403990589  0.216904374372871	-0.170395351021441 -0.325414270271581	0.0466485598096710  0.644970946817030
167.8285714	419.9857143	-0.324180808592634  0.147512137305404	0.200349204211612  0.223152765348937	0.496298948150194  0.158126119828512	0.146269428270820  0.419853788469997	-0.210207073122741  0.642502834179627
176	334.75	0.188300415970653  0.0700926926730209	-0.520810006782902 -0.137700237648357	-0.588564596289458  0.467821489970586	-0.0882539165771166  0.478187468252196	0.311805919903583  0.416363992817250
189.4166667	248.3787879	0.00865631622225206  0.0919275678588273	-0.123840190671522  0.344756534462640	-0.278636913302955 -0.0210602651856159	0.435055917585871 -0.109834575334854	-0.575979890514130  0.441372131575738
179.66	372.38	-0.150239718056987  0.0957316221697645	0.405271912080953  0.416103035653291	-0.406391438404791  0.223275951228726	-0.399490640093729  0.603970558165809	0.107358350302122  0.211020424699820
195.6428571	36.5	0.0650139134834303 -0.565048409723340	0.150818446476412  0.0836476373185795	-0.341140804361810  0.285481880950071	-0.233240630447358 -0.170339419466490	0.347145698755286  0.489673554233395
194.8857143	158.7285714	0.113310591935110  0.0256987824473065	0.266291012607018 -0.145813411037967	-0.285240866052352  0.0856340938895723	-0.0216838287814365  0.212810134323561	0.104358429528438 -0.0104541961439701
206.36	407.18	-0.111507944686026  0.427037693464955	-0.305508627749182 -0.644174153327475	-0.127121784343587  0.313447795810914	0.611124866681091 -0.578313338772272	-0.731235718256156  0.292025103784121
209.4	107.2	0.00886357053200724 -0.191232982523897	0.239694928297714 -0.141468803747174	-0.685379124559400 -0.448558182838166	0.620453802934065  0.0425296824697044	-0.234174283339512  0.288984607173720
211.6	68.1	0.377309820842323 -0.196416846449676	-0.469374831271333  0.120738707214628	0.112430518036798 -0.251376618550454	-0.0692980679765342 -0.223966165071393	0.278718805427867 -0.382582194436651
210.0833333	205.9166667	0.0900312353265419  0.0499969377130842	0.221818055945834  0.0899090412055515	0.0822273146735926  0.460059769638189	0.638481492391516  0.0653124037416939	-0.521974986855287 -0.381214382353278
224.4285714	372.7142857	0.220316035819972  0.455205694060306	0.140230333117422 -0.196366288843636	-0.447249695881664  0.472509452379239	0.408033630670186  0.233876801069091	-0.393379119546416 -0.0964509012408066
225.6666667	322.5833333	0.267588239250188  0.0800924425749414	0.117012737694036 -0.111094344074004	-0.412460035241305 -0.0133426589206940	0.504072055294746 -0.0802773114100258	-0.0293969163872475  0.484242256592999
232.1666667	280.6666667	0.369683361761513 -0.0582440688478834	0.0725929747001879  0.222650007342305	-0.150635617768772 -0.0316082400286215	0.425516117519555 -0.0360052168875645	0.184244332395322  0.407009463967840
232.32	241.06	0.0326375318972847  0.190828524793674	0.0636728218879117  0.0935544682105250	0.0709229107025311  0.393530375948279	0.139834836463724 -0.840236353283674	-0.256477979027642  0.131068256967178
238.4	180.3	-0.0477264957264957  0.0546324786324788	0.0402631529466221 -0.307803276904081	0.0846166656626274  0.176044692601307	-0.788954967942224  0.444086932987430	-0.196099766890549 -0.0530736580640553
237.75	43	0.218305018167534  0.607679465776294	0.662579824934383  0.136853274075792	-0.0793373418636015  0.154177351295069	0.138207659838361  0.972266208239292	0.347842835074610  0.250289650441518
247.4166667	137.3333333	-0.142438376072092  0.0959650223268351	0.0446629243551491  0.277554479491033	-0.0933251025341439 -0.252971586439025	-0.655927161153804  0.0810888254925794	0.138315752918803  0.780244109339268
239.75	423.1833333	-0.267223970318884 -0.0193546538330812	0.137312124308129  0.160941387783897	-0.0236451010044200 -0.0695917031974846	0.181504518138126  0.171482239758183	0.707528342376476 -0.313996382352137
256.0714286	82.42857143	-0.232272061495765 -0.0358358204024096	-0.613928267803795  0.123302987452646	-0.382118448456249 -0.240402143247600	0.415989501026178  0.133459768526054	0.656227936411160 -0.0947460299927704
260.8666667	216.0666667	0.403646942426009  0.211340510152600	0.153514165238318 -0.0364288765555566	0.541662440928281  0.257100679729905	-0.0373463275765271 -0.263198916891535	0.165274526781409 -0.0721040383387155
277	354	0.0885504794134236 -0.0486665055192975	0.0299244674402754 -0.195790231134020	0.0353147413122230 -0.00911997040192557	-0.184206918105889 -0.0779132725123097	0.837528677357504  0.313278242558600
277.25	259.0833333	0.145625100620718  0.136537216249575	-0.0556437041515206  0.154210052732901	-0.0144182335304788  0.557598607442451	0.130018364047696  0.240805493647189	0.345198555035889 -0.340661603945940
283.2833333	407.65	0.202954020871035  0.574382592299606	-0.0950052060314786  0.354044159796274	-0.426888427564393  0.472126751198236	-0.269115030494862  0.0586465922537573	-0.380343471861136 -0.0432795079475428
281.3	304.9	0.0850374511701250  0.0854890155180448	-0.141582814299304  0.191641421841019	-0.201606760574016  0.303736969303946	0.141704466417002  0.123833904375140	0.625277139394120  0.334107061773234
280.26	447.24	0.386704005145206  0.137266762118416	0.326482145556323 -0.0948387310189315	0.0504056594134221 -0.148992362482076	-0.305686038912411 -0.154414855317779	0.187795007675780 -0.433482736959738
279.7	180.65	-0.219333960661908  0.521833329508159	-0.393881338824050  0.399673647537698	-0.417474519125454 -0.160827766511194	-0.101000974178605 -0.468864808833196	-0.0899395336359187 -0.379381862038136
284	53.16666667	0.934712469159233 -0.169671664452458	0.518447653109900 -0.265833426239020	0.873287802941348 -0.327846074854966	0.682620995052280 -0.522562223719384	0.772450706170998 -0.547580185935105
293.52	480.84	0.354937034562953  0.243162868947772	-0.350438132293901  0.0103571054016072	-0.0622454102096136  0.281609728401342	0.303185907377089  0.128584047138228	-0.0770592458528465  0.0660581850438432
297.6428571	124.0714286	0.137903316421342 -0.382274389137143	0.194238589629790 -0.393886527438529	-0.507468351053459  0.267754355043050	-0.385016135580559 -0.304655880780685	0.00141928424300216  0.235814847121684
301.7	76	0.0204332698998521 -0.153970359264172	0.387208835614227  0.140008575759472	-0.679761578564346  0.311170830135425	0.313379927430875 -0.757579980016269	0.245331856571831  0.419315419556431
318.4166667	171.8333333	-0.349904727913282 -0.0698623591786454	-0.223512155459962 -0.352243702693146	0.208780670792058  0.676682668212103	0.132385214049918 -0.0876466455400477	-0.415357010022082  0.00250876321663592
311.6714286	229.7714286	-0.319959015934515  0.156496982184249	0.00604361759263843 -0.111493028894902	0.378717933292760  0.117198302087852	-0.192786837101761  0.132079749888769	0.00816959355426724 -0.526628604790998
328.5714286	388.0714286	-0.348836175932577  0.162098512171459	-0.149054676482200 -0.256922755576901	0.417990210813433  0.000831518214677940	-0.0532034553567332  0.177860038475642	-0.0921873969661014  0.112640903931346
